id,pressure,currentdate,currentime,device
25151,"97444.476562
","2019-05-06 09:05:37.716243",,/BSO-2
25153,"97444.484375
","2019-05-06 09:05:47.830616",,/BSO-2
25155,"97443.257812
","2019-05-06 09:05:57.908162",,/BSO-2
25157,"97444.304688
","2019-05-06 09:06:08.081776",,/BSO-2
25159,"97444.539062
","2019-05-06 09:06:18.339144",,/BSO-2
25161,"97444.453125
","2019-05-06 09:06:27.393186",,/BSO-2
25163,"97445.867188
","2019-05-06 09:06:37.726426",,/BSO-2
25165,"97445.671875
","2019-05-06 09:06:47.823815",,/BSO-2
25167,"97445.195312
","2019-05-06 09:06:57.929171",,/BSO-2
25169,"97446.476562
","2019-05-06 09:07:08.013915",,/BSO-2
25171,"97446.765625
","2019-05-06 09:07:18.111486",,/BSO-2
25173,"97446.773438
","2019-05-06 09:07:28.212892",,/BSO-2
25175,"97445.101562
","2019-05-06 09:07:37.257729",,/BSO-2
25177,"97447.539062
","2019-05-06 09:07:47.811791",,/BSO-2
25179,"97447.476562
","2019-05-06 09:07:57.971094",,/BSO-2
25181,"97446.148438
","2019-05-06 09:08:08.052911",,/BSO-2
25183,"97447.101562
","2019-05-06 09:08:18.128574",,/BSO-2
25185,"97448.398438
","2019-05-06 09:08:28.315955",,/BSO-2
25187,"97446.914062
","2019-05-06 09:08:37.362327",,/BSO-2
25189,"97446.703125
","2019-05-06 09:08:47.443473",,/BSO-2
25191,"97443.515625
","2019-05-06 09:08:57.639404",,/BSO-2
25193,"97442.585938
","2019-05-06 09:09:07.933431",,/BSO-2
25195,"97444.281250
","2019-05-06 09:09:18.003994",,/BSO-2
25197,"97442.828125
","2019-05-06 09:09:28.063836",,/BSO-2
25199,"97444.507812
","2019-05-06 09:09:38.129849",,/BSO-2
25201,"97445.000000
","2019-05-06 09:09:48.213887",,/BSO-2
25203,"97445.062500
","2019-05-06 09:09:57.252624",,/BSO-2
25205,"97443.609375
","2019-05-06 09:10:07.324921",,/BSO-2
25207,"97443.054688
","2019-05-06 09:10:17.466209",,/BSO-2
25209,"97444.726562
","2019-05-06 09:10:27.590594",,/BSO-2
25211,"97445.757812
","2019-05-06 09:10:37.769438",,/BSO-2
25213,"97445.953125
","2019-05-06 09:10:47.920948",,/BSO-2
25215,"97444.890625
","2019-05-06 09:10:58.003047",,/BSO-2
25217,"97444.304688
","2019-05-06 09:11:08.298770",,/BSO-2
25219,"97446.812500
","2019-05-06 09:11:17.388274",,/BSO-2
25221,"97447.328125
","2019-05-06 09:11:27.480904",,/BSO-2
25223,"97448.390625
","2019-05-06 09:11:38.015091",,/BSO-2
25225,"97446.476562
","2019-05-06 09:11:48.212679",,/BSO-2
25227,"97446.281250
","2019-05-06 09:11:57.266815",,/BSO-2
25229,"97443.953125
","2019-05-06 09:12:07.352204",,/BSO-2
25231,"97444.953125
","2019-05-06 09:12:17.444643",,/BSO-2
25233,"97443.406250
","2019-05-06 09:12:27.595555",,/BSO-2
25235,"97444.257812
","2019-05-06 09:12:37.707912",,/BSO-2
25237,"97443.234375
","2019-05-06 09:12:47.862092",,/BSO-2
25239,"97443.234375
","2019-05-06 09:12:58.017867",,/BSO-2
25241,"97442.242188
","2019-05-06 09:13:08.317502",,/BSO-2
25243,"97441.648438
","2019-05-06 09:13:17.734076",,/BSO-2
25245,"97444.078125
","2019-05-06 09:13:27.858510",,/BSO-2
25247,"97443.921875
","2019-05-06 09:13:38.000937",,/BSO-2
25249,"97444.859375
","2019-05-06 09:13:48.121738",,/BSO-2
25251,"97443.789062
","2019-05-06 09:13:58.226800",,/BSO-2
25253,"97444.718750
","2019-05-06 09:14:07.316603",,/BSO-2
25255,"97444.796875
","2019-05-06 09:14:17.401705",,/BSO-2
25257,"97445.953125
","2019-05-06 09:14:27.472123",,/BSO-2
25259,"97445.453125
","2019-05-06 09:14:37.798706",,/BSO-2
25261,"97444.953125
","2019-05-06 09:14:47.903785",,/BSO-2
25263,"97446.546875
","2019-05-06 09:14:57.996265",,/BSO-2
25265,"97448.765625
","2019-05-06 09:15:08.097835",,/BSO-2
25267,"97445.273438
","2019-05-06 09:15:18.218677",,/BSO-2
25269,"97447.453125
","2019-05-06 09:15:27.274724",,/BSO-2
25271,"97448.843750
","2019-05-06 09:15:37.389317",,/BSO-2
25273,"97448.859375
","2019-05-06 09:15:47.458609",,/BSO-2
25275,"97449.765625
","2019-05-06 09:15:57.848797",,/BSO-2
25277,"97451.351562
","2019-05-06 09:16:08.061733",,/BSO-2
25279,"97451.054688
","2019-05-06 09:16:18.325200",,/BSO-2
25281,"97450.632812
","2019-05-06 09:16:27.347837",,/BSO-2
25283,"97452.453125
","2019-05-06 09:16:37.442655",,/BSO-2
25285,"97451.554688
","2019-05-06 09:16:47.518252",,/BSO-2
25287,"97451.562500
","2019-05-06 09:16:57.616585",,/BSO-2
25289,"97451.476562
","2019-05-06 09:17:07.753486",,/BSO-2
25291,"97451.734375
","2019-05-06 09:17:17.891473",,/BSO-2
25293,"97450.554688
","2019-05-06 09:17:27.956622",,/BSO-2
25295,"97448.789062
","2019-05-06 09:17:38.082589",,/BSO-2
25297,"97448.828125
","2019-05-06 09:17:48.205187",,/BSO-2
25299,"97447.609375
","2019-05-06 09:17:58.352368",,/BSO-2
25301,"97452.226562
","2019-05-06 09:18:07.379513",,/BSO-2
25303,"97449.164062
","2019-05-06 09:18:17.496693",,/BSO-2
25305,"97449.914062
","2019-05-06 09:18:27.712621",,/BSO-2
25307,"97447.296875
","2019-05-06 09:18:37.854077",,/BSO-2
25309,"97448.828125
","2019-05-06 09:18:47.930206",,/BSO-2
25311,"97450.562500
","2019-05-06 09:18:58.008192",,/BSO-2
25313,"97449.148438
","2019-05-06 09:19:08.112312",,/BSO-2
25315,"97448.031250
","2019-05-06 09:19:18.235606",,/BSO-2
25317,"97450.421875
","2019-05-06 09:19:27.260691",,/BSO-2
25319,"97449.523438
","2019-05-06 09:19:37.357863",,/BSO-2
25321,"97448.773438
","2019-05-06 09:19:47.425122",,/BSO-2
25323,"97451.757812
","2019-05-06 09:19:57.509567",,/BSO-2
25325,"97448.703125
","2019-05-06 09:20:07.601717",,/BSO-2
25327,"97452.226562
","2019-05-06 09:20:17.717376",,/BSO-2
25329,"97451.265625
","2019-05-06 09:20:27.816688",,/BSO-2
25331,"97453.546875
","2019-05-06 09:20:37.901879",,/BSO-2
25333,"97451.664062
","2019-05-06 09:20:47.979832",,/BSO-2
25335,"97452.593750
","2019-05-06 09:20:58.120256",,/BSO-2
25337,"97452.890625
","2019-05-06 09:21:07.353425",,/BSO-2
25339,"97450.898438
","2019-05-06 09:21:17.433473",,/BSO-2
25341,"97451.007812
","2019-05-06 09:21:27.492764",,/BSO-2
25343,"97452.078125
","2019-05-06 09:21:37.564811",,/BSO-2
25345,"97452.679688
","2019-05-06 09:21:47.634590",,/BSO-2
25347,"97452.250000
","2019-05-06 09:21:57.761910",,/BSO-2
25349,"97453.867188
","2019-05-06 09:22:07.913353",,/BSO-2
