id,pressure,currentdate,currentime,device
10999,"92013.890625
","2019-05-05 00:11:55.062106",,/BSO-2
11000,"92006.429688
","2019-05-05 00:12:02.891668",,/BSO-1
11001,"92016.992188
","2019-05-05 00:12:05.052315",,/BSO-2
11002,"92006.265625
","2019-05-05 00:12:12.888987",,/BSO-1
11003,"92014.906250
","2019-05-05 00:12:15.071220",,/BSO-2
11004,"92005.679688
","2019-05-05 00:12:22.891234",,/BSO-1
11005,"92014.242188
","2019-05-05 00:12:25.086912",,/BSO-2
11006,"92006.429688
","2019-05-05 00:12:32.913481",,/BSO-1
11007,"92014.101562
","2019-05-05 00:12:35.095341",,/BSO-2
11008,"92005.953125
","2019-05-05 00:12:42.920202",,/BSO-1
11009,"92015.609375
","2019-05-05 00:12:45.113873",,/BSO-2
11010,"92005.531250
","2019-05-05 00:12:52.921091",,/BSO-1
11011,"92015.640625
","2019-05-05 00:12:54.118321",,/BSO-2
11012,"92005.851562
","2019-05-05 00:13:02.921661",,/BSO-1
11013,"92015.375000
","2019-05-05 00:13:04.145707",,/BSO-2
11014,"92006.984375
","2019-05-05 00:13:12.937768",,/BSO-1
11015,"92014.382812
","2019-05-05 00:13:14.157879",,/BSO-2
11016,"92006.742188
","2019-05-05 00:13:22.958316",,/BSO-1
11017,"92013.539062
","2019-05-05 00:13:24.178039",,/BSO-2
11018,"92006.460938
","2019-05-05 00:13:32.971881",,/BSO-1
11019,"92013.687500
","2019-05-05 00:13:34.184217",,/BSO-2
11020,"92005.609375
","2019-05-05 00:13:42.995599",,/BSO-1
11021,"92013.867188
","2019-05-05 00:13:44.236771",,/BSO-2
11022,"92007.078125
","2019-05-05 00:13:52.989740",,/BSO-1
11023,"92014.523438
","2019-05-05 00:13:54.236188",,/BSO-2
11024,"92006.773438
","2019-05-05 00:14:02.999728",,/BSO-1
11025,"92015.695312
","2019-05-05 00:14:04.246619",,/BSO-2
11026,"92008.445312
","2019-05-05 00:14:13.018867",,/BSO-1
11027,"92013.320312
","2019-05-05 00:14:14.245297",,/BSO-2
11028,"92007.093750
","2019-05-05 00:14:23.030537",,/BSO-1
11029,"92014.789062
","2019-05-05 00:14:24.247221",,/BSO-2
11030,"92007.257812
","2019-05-05 00:14:33.030662",,/BSO-1
11031,"92013.359375
","2019-05-05 00:14:34.246575",,/BSO-2
11032,"92007.625000
","2019-05-05 00:14:43.030402",,/BSO-1
11033,"92014.281250
","2019-05-05 00:14:44.266839",,/BSO-2
11034,"92006.296875
","2019-05-05 00:14:53.040201",,/BSO-1
11035,"92015.984375
","2019-05-05 00:14:54.276909",,/BSO-2
11036,"92007.703125
","2019-05-05 00:15:03.042164",,/BSO-1
11037,"92014.078125
","2019-05-05 00:15:04.288028",,/BSO-2
11038,"92006.078125
","2019-05-05 00:15:13.059515",,/BSO-1
11039,"92013.085938
","2019-05-05 00:15:14.296622",,/BSO-2
11040,"92004.335938
","2019-05-05 00:15:23.070124",,/BSO-1
11041,"92014.437500
","2019-05-05 00:15:24.305865",,/BSO-2
11042,"92005.406250
","2019-05-05 00:15:33.091658",,/BSO-1
11043,"92015.609375
","2019-05-05 00:15:34.315383",,/BSO-2
11044,"92004.390625
","2019-05-05 00:15:43.103973",,/BSO-1
11045,"92014.171875
","2019-05-05 00:15:44.484004",,/BSO-2
11046,"92005.375000
","2019-05-05 00:15:53.110469",,/BSO-1
11047,"92015.359375
","2019-05-05 00:15:54.332009",,/BSO-2
11048,"92008.109375
","2019-05-05 00:16:03.121030",,/BSO-1
11049,"92013.195312
","2019-05-05 00:16:04.356119",,/BSO-2
11050,"92008.445312
","2019-05-05 00:16:13.131356",,/BSO-1
11051,"92014.445312
","2019-05-05 00:16:14.366972",,/BSO-2
11052,"92007.007812
","2019-05-05 00:16:23.143585",,/BSO-1
11053,"92012.343750
","2019-05-05 00:16:24.365319",,/BSO-2
11054,"92007.359375
","2019-05-05 00:16:33.154789",,/BSO-1
11055,"92012.523438
","2019-05-05 00:16:34.392845",,/BSO-2
11056,"92006.023438
","2019-05-05 00:16:43.183586",,/BSO-1
11057,"92012.664062
","2019-05-05 00:16:44.383405",,/BSO-2
11058,"92005.750000
","2019-05-05 00:16:53.190592",,/BSO-1
11059,"92013.609375
","2019-05-05 00:16:54.381434",,/BSO-2
11060,"92007.593750
","2019-05-05 00:17:03.191924",,/BSO-1
11061,"92013.359375
","2019-05-05 00:17:04.393037",,/BSO-2
11062,"92004.593750
","2019-05-05 00:17:13.215324",,/BSO-1
11063,"92011.859375
","2019-05-05 00:17:14.394021",,/BSO-2
11064,"92006.429688
","2019-05-05 00:17:23.221065",,/BSO-1
11065,"92011.609375
","2019-05-05 00:17:24.408802",,/BSO-2
11066,"92004.937500
","2019-05-05 00:17:33.251929",,/BSO-1
11067,"92013.578125
","2019-05-05 00:17:34.422708",,/BSO-2
11068,"92005.171875
","2019-05-05 00:17:43.252210",,/BSO-1
11069,"92014.515625
","2019-05-05 00:17:44.432540",,/BSO-2
11070,"92004.453125
","2019-05-05 00:17:53.270971",,/BSO-1
11071,"92011.890625
","2019-05-05 00:17:54.430964",,/BSO-2
11072,"92005.203125
","2019-05-05 00:18:03.284101",,/BSO-1
11073,"92011.085938
","2019-05-05 00:18:04.430165",,/BSO-2
11074,"92005.375000
","2019-05-05 00:18:13.283027",,/BSO-1
11075,"92012.343750
","2019-05-05 00:18:14.451954",,/BSO-2
11076,"92004.218750
","2019-05-05 00:18:23.282829",,/BSO-1
11077,"92013.171875
","2019-05-05 00:18:24.450328",,/BSO-2
11078,"92003.148438
","2019-05-05 00:18:33.298053",,/BSO-1
11079,"92013.562500
","2019-05-05 00:18:34.450061",,/BSO-2
11080,"92004.171875
","2019-05-05 00:18:43.314169",,/BSO-1
11081,"92013.117188
","2019-05-05 00:18:44.690341",,/BSO-2
11082,"92004.343750
","2019-05-05 00:18:53.322590",,/BSO-1
11083,"92014.164062
","2019-05-05 00:18:54.460664",,/BSO-2
11084,"92005.203125
","2019-05-05 00:19:03.356041",,/BSO-1
11085,"92013.500000
","2019-05-05 00:19:04.621356",,/BSO-2
11086,"92004.453125
","2019-05-05 00:19:13.364013",,/BSO-1
11087,"92013.093750
","2019-05-05 00:19:14.674924",,/BSO-2
11088,"92006.781250
","2019-05-05 00:19:23.373695",,/BSO-1
11089,"92014.046875
","2019-05-05 00:19:24.683114",,/BSO-2
11090,"92005.476562
","2019-05-05 00:19:33.374536",,/BSO-1
11091,"92013.453125
","2019-05-05 00:19:34.701183",,/BSO-2
11092,"92005.546875
","2019-05-05 00:19:43.374717",,/BSO-1
11093,"92012.500000
","2019-05-05 00:19:44.721060",,/BSO-2
11094,"92005.445312
","2019-05-05 00:19:53.389779",,/BSO-1
11095,"92012.921875
","2019-05-05 00:19:54.732553",,/BSO-2
11096,"92005.109375
","2019-05-05 00:20:02.412051",,/BSO-1
11097,"92012.851562
","2019-05-05 00:20:04.756851",,/BSO-2
11098,"92006.265625
","2019-05-05 00:20:12.424628",,/BSO-1
11099,"92015.398438
","2019-05-05 00:20:14.775876",,/BSO-2
11100,"92005.273438
","2019-05-05 00:20:22.435748",,/BSO-1
11101,"92011.203125
","2019-05-05 00:20:24.786203",,/BSO-2
11102,"92004.250000
","2019-05-05 00:20:32.458926",,/BSO-1
11103,"92011.890625
","2019-05-05 00:20:34.792182",,/BSO-2
11104,"92004.242188
","2019-05-05 00:20:42.479179",,/BSO-1
11105,"92012.437500
","2019-05-05 00:20:44.826860",,/BSO-2
11106,"92004.210938
","2019-05-05 00:20:52.473652",,/BSO-1
11107,"92011.765625
","2019-05-05 00:20:54.831487",,/BSO-2
11108,"92004.453125
","2019-05-05 00:21:02.474860",,/BSO-1
11109,"92012.156250
","2019-05-05 00:21:04.854363",,/BSO-2
11110,"92004.859375
","2019-05-05 00:21:12.484115",,/BSO-1
11111,"92012.023438
","2019-05-05 00:21:14.862886",,/BSO-2
11112,"92004.859375
","2019-05-05 00:21:22.502144",,/BSO-1
11113,"92012.437500
","2019-05-05 00:21:24.864345",,/BSO-2
11114,"92003.937500
","2019-05-05 00:21:32.513679",,/BSO-1
11115,"92013.320312
","2019-05-05 00:21:34.881575",,/BSO-2
11116,"92004.656250
","2019-05-05 00:21:42.512922",,/BSO-1
11117,"92012.046875
","2019-05-05 00:21:45.108904",,/BSO-2
11118,"92004.054688
","2019-05-05 00:21:52.531425",,/BSO-1
11119,"92012.695312
","2019-05-05 00:21:54.119077",,/BSO-2
11120,"92003.437500
","2019-05-05 00:22:02.550691",,/BSO-1
11121,"92013.015625
","2019-05-05 00:22:04.133914",,/BSO-2
11122,"92004.726562
","2019-05-05 00:22:12.562457",,/BSO-1
11123,"92011.437500
","2019-05-05 00:22:14.143931",,/BSO-2
11124,"92004.640625
","2019-05-05 00:22:22.571281",,/BSO-1
11125,"92011.546875
","2019-05-05 00:22:24.140957",,/BSO-2
11126,"92004.453125
","2019-05-05 00:22:32.581657",,/BSO-1
11127,"92011.460938
","2019-05-05 00:22:34.158713",,/BSO-2
11128,"92004.960938
","2019-05-05 00:22:42.598773",,/BSO-1
11129,"92012.242188
","2019-05-05 00:22:44.187991",,/BSO-2
11130,"92005.812500
","2019-05-05 00:22:52.599199",,/BSO-1
11131,"92012.484375
","2019-05-05 00:22:54.199755",,/BSO-2
11132,"92004.875000
","2019-05-05 00:23:02.607951",,/BSO-1
11133,"92012.414062
","2019-05-05 00:23:04.198178",,/BSO-2
11134,"92005.687500
","2019-05-05 00:23:12.608423",,/BSO-1
11135,"92013.109375
","2019-05-05 00:23:14.216333",,/BSO-2
11136,"92005.828125
","2019-05-05 00:23:22.617797",,/BSO-1
11137,"92010.617188
","2019-05-05 00:23:24.219263",,/BSO-2
11138,"92006.429688
","2019-05-05 00:23:32.626190",,/BSO-1
11139,"92010.734375
","2019-05-05 00:23:34.228431",,/BSO-2
11140,"92005.070312
","2019-05-05 00:23:42.635486",,/BSO-1
11141,"92012.093750
","2019-05-05 00:23:44.240790",,/BSO-2
11142,"92005.578125
","2019-05-05 00:23:52.636762",,/BSO-1
11143,"92010.585938
","2019-05-05 00:23:54.253056",,/BSO-2
11144,"92003.671875
","2019-05-05 00:24:02.645030",,/BSO-1
11145,"92010.796875
","2019-05-05 00:24:04.498181",,/BSO-2
11146,"92003.468750
","2019-05-05 00:24:12.654729",,/BSO-1
11147,"92012.734375
","2019-05-05 00:24:14.515018",,/BSO-2
11148,"92004.757812
","2019-05-05 00:24:22.665322",,/BSO-1
11149,"92008.851562
","2019-05-05 00:24:24.541322",,/BSO-2
11150,"92003.585938
","2019-05-05 00:24:32.676611",,/BSO-1
11151,"92010.273438
","2019-05-05 00:24:34.572711",,/BSO-2
11152,"92002.968750
","2019-05-05 00:24:42.683882",,/BSO-1
11153,"92010.023438
","2019-05-05 00:24:44.566409",,/BSO-2
11154,"92002.710938
","2019-05-05 00:24:52.683002",,/BSO-1
11155,"92008.671875
","2019-05-05 00:24:54.572878",,/BSO-2
11156,"92003.804688
","2019-05-05 00:25:02.693760",,/BSO-1
11157,"92009.546875
","2019-05-05 00:25:04.582573",,/BSO-2
11158,"92003.437500
","2019-05-05 00:25:12.710751",,/BSO-1
11159,"92009.234375
","2019-05-05 00:25:14.595587",,/BSO-2
11160,"92003.171875
","2019-05-05 00:25:22.720684",,/BSO-1
11161,"92009.554688
","2019-05-05 00:25:24.600410",,/BSO-2
11162,"92002.257812
","2019-05-05 00:25:32.739288",,/BSO-1
11163,"92009.960938
","2019-05-05 00:25:34.637484",,/BSO-2
11164,"92002.328125
","2019-05-05 00:25:42.752367",,/BSO-1
11165,"92009.484375
","2019-05-05 00:25:44.622854",,/BSO-2
11166,"92002.875000
","2019-05-05 00:25:52.751627",,/BSO-1
11167,"92010.328125
","2019-05-05 00:25:54.631369",,/BSO-2
11168,"92002.164062
","2019-05-05 00:26:02.751648",,/BSO-1
11169,"92011.093750
","2019-05-05 00:26:04.642426",,/BSO-2
11170,"92000.828125
","2019-05-05 00:26:12.759964",,/BSO-1
11171,"92011.078125
","2019-05-05 00:26:14.658917",,/BSO-2
11172,"92000.593750
","2019-05-05 00:26:22.786347",,/BSO-1
11173,"92010.500000
","2019-05-05 00:26:24.668500",,/BSO-2
11174,"92001.617188
","2019-05-05 00:26:32.770886",,/BSO-1
11175,"92009.414062
","2019-05-05 00:26:34.667385",,/BSO-2
11176,"92000.726562
","2019-05-05 00:26:42.782254",,/BSO-1
11177,"92010.046875
","2019-05-05 00:26:44.674135",,/BSO-2
11178,"91999.765625
","2019-05-05 00:26:52.782713",,/BSO-1
11179,"92008.546875
","2019-05-05 00:26:54.699691",,/BSO-2
11180,"92001.726562
","2019-05-05 00:27:02.808309",,/BSO-1
11181,"92010.015625
","2019-05-05 00:27:04.718215",,/BSO-2
11182,"92001.242188
","2019-05-05 00:27:12.818942",,/BSO-1
11183,"92009.617188
","2019-05-05 00:27:14.739350",,/BSO-2
11184,"92001.132812
","2019-05-05 00:27:22.832650",,/BSO-1
11185,"92009.671875
","2019-05-05 00:27:24.946205",,/BSO-2
11186,"92001.789062
","2019-05-05 00:27:32.826890",,/BSO-1
11187,"92008.929688
","2019-05-05 00:27:34.951382",,/BSO-2
11188,"92003.148438
","2019-05-05 00:27:42.836771",,/BSO-1
11189,"92007.578125
","2019-05-05 00:27:45.040780",,/BSO-2
11190,"92001.335938
","2019-05-05 00:27:52.845205",,/BSO-1
11191,"92007.640625
","2019-05-05 00:27:55.042443",,/BSO-2
11192,"92003.226562
","2019-05-05 00:28:02.862043",,/BSO-1
11193,"92008.828125
","2019-05-05 00:28:05.051189",,/BSO-2
11194,"92001.710938
","2019-05-05 00:28:12.858086",,/BSO-1
11195,"92009.250000
","2019-05-05 00:28:15.082100",,/BSO-2
11196,"92000.898438
","2019-05-05 00:28:22.864426",,/BSO-1
11197,"92008.335938
","2019-05-05 00:28:25.110667",,/BSO-2
11198,"92000.250000
","2019-05-05 00:28:32.885401",,/BSO-1
11199,"92007.710938
","2019-05-05 00:28:34.115611",,/BSO-2
11200,"92000.390625
","2019-05-05 00:28:42.901807",,/BSO-1
11201,"92008.304688
","2019-05-05 00:28:44.148484",,/BSO-2
11202,"92000.523438
","2019-05-05 00:28:52.919223",,/BSO-1
11203,"92007.585938
","2019-05-05 00:28:54.165861",,/BSO-2
11204,"92002.398438
","2019-05-05 00:29:02.933517",,/BSO-1
11205,"92007.750000
","2019-05-05 00:29:04.176274",,/BSO-2
11206,"91999.875000
","2019-05-05 00:29:12.932909",,/BSO-1
11207,"92006.851562
","2019-05-05 00:29:14.197995",,/BSO-2
11208,"92000.546875
","2019-05-05 00:29:22.942882",,/BSO-1
11209,"92008.390625
","2019-05-05 00:29:24.208314",,/BSO-2
11210,"92000.648438
","2019-05-05 00:29:32.978344",,/BSO-1
11211,"92006.867188
","2019-05-05 00:29:34.206716",,/BSO-2
11212,"91998.609375
","2019-05-05 00:29:42.992786",,/BSO-1
11213,"92006.078125
","2019-05-05 00:29:44.223308",,/BSO-2
11214,"91999.187500
","2019-05-05 00:29:53.013899",,/BSO-1
11215,"92006.835938
","2019-05-05 00:29:54.239190",,/BSO-2
11216,"91998.921875
","2019-05-05 00:30:03.014867",,/BSO-1
11217,"92006.984375
","2019-05-05 00:30:04.380906",,/BSO-2
11218,"91997.789062
","2019-05-05 00:30:13.021440",,/BSO-1
11219,"92007.515625
","2019-05-05 00:30:14.245733",,/BSO-2
11220,"91997.078125
","2019-05-05 00:30:23.022467",,/BSO-1
11221,"92006.601562
","2019-05-05 00:30:24.262445",,/BSO-2
11222,"91996.343750
","2019-05-05 00:30:33.065786",,/BSO-1
11223,"92007.828125
","2019-05-05 00:30:34.286705",,/BSO-2
11224,"91996.148438
","2019-05-05 00:30:43.064236",,/BSO-1
11225,"92006.781250
","2019-05-05 00:30:44.276610",,/BSO-2
11226,"91998.265625
","2019-05-05 00:30:53.070436",,/BSO-1
11227,"92005.296875
","2019-05-05 00:30:54.294562",,/BSO-2
11228,"91997.414062
","2019-05-05 00:31:03.080677",,/BSO-1
11229,"92004.804688
","2019-05-05 00:31:04.297990",,/BSO-2
11230,"91996.109375
","2019-05-05 00:31:13.080818",,/BSO-1
11231,"92005.039062
","2019-05-05 00:31:14.443476",,/BSO-2
11232,"91994.804688
","2019-05-05 00:31:23.092285",,/BSO-1
11233,"92004.679688
","2019-05-05 00:31:24.317203",,/BSO-2
11234,"91996.687500
","2019-05-05 00:31:33.101332",,/BSO-1
11235,"92005.203125
","2019-05-05 00:31:34.451044",,/BSO-2
11236,"91996.078125
","2019-05-05 00:31:43.100007",,/BSO-1
11237,"92003.664062
","2019-05-05 00:31:44.335560",,/BSO-2
11238,"91997.007812
","2019-05-05 00:31:53.135803",,/BSO-1
11239,"92003.585938
","2019-05-05 00:31:54.339138",,/BSO-2
11240,"91995.015625
","2019-05-05 00:32:03.140282",,/BSO-1
11241,"92003.070312
","2019-05-05 00:32:04.356020",,/BSO-2
11242,"91994.023438
","2019-05-05 00:32:13.148439",,/BSO-1
11243,"92002.828125
","2019-05-05 00:32:14.373999",,/BSO-2
11244,"91994.671875
","2019-05-05 00:32:23.182429",,/BSO-1
11245,"92001.742188
","2019-05-05 00:32:24.379440",,/BSO-2
11246,"91995.078125
","2019-05-05 00:32:33.181508",,/BSO-1
11247,"92000.625000
","2019-05-05 00:32:34.387312",,/BSO-2
11248,"91994.398438
","2019-05-05 00:32:43.180815",,/BSO-1
11249,"92001.851562
","2019-05-05 00:32:44.414461",,/BSO-2
11250,"91994.437500
","2019-05-05 00:32:53.188085",,/BSO-1
11251,"92001.960938
","2019-05-05 00:32:54.408847",,/BSO-2
11252,"91993.484375
","2019-05-05 00:33:03.206813",,/BSO-1
11253,"92001.789062
","2019-05-05 00:33:04.429586",,/BSO-2
11254,"91993.210938
","2019-05-05 00:33:13.217902",,/BSO-1
