id,pressure,currentdate,currentime,device
25150,"97446.664062
","2019-05-06 09:05:35.859923",,/BSO-1
25152,"97448.445312
","2019-05-06 09:05:45.950827",,/BSO-1
25154,"97448.367188
","2019-05-06 09:05:54.996977",,/BSO-1
25156,"97448.765625
","2019-05-06 09:06:05.058760",,/BSO-1
25158,"97447.867188
","2019-05-06 09:06:15.134574",,/BSO-1
25160,"97448.117188
","2019-05-06 09:06:25.234594",,/BSO-1
25162,"97447.312500
","2019-05-06 09:06:35.466408",,/BSO-1
25164,"97447.882812
","2019-05-06 09:06:45.582257",,/BSO-1
25166,"97447.960938
","2019-05-06 09:06:55.682327",,/BSO-1
25168,"97449.085938
","2019-05-06 09:07:05.740712",,/BSO-1
25170,"97447.289062
","2019-05-06 09:07:15.815006",,/BSO-1
25172,"97448.781250
","2019-05-06 09:07:25.891131",,/BSO-1
25174,"97447.242188
","2019-05-06 09:07:35.960031",,/BSO-1
25176,"97447.937500
","2019-05-06 09:07:44.988478",,/BSO-1
25178,"97448.609375
","2019-05-06 09:07:55.062326",,/BSO-1
25180,"97449.945312
","2019-05-06 09:08:05.156064",,/BSO-1
25182,"97449.445312
","2019-05-06 09:08:15.261624",,/BSO-1
25184,"97449.835938
","2019-05-06 09:08:25.345167",,/BSO-1
25186,"97450.828125
","2019-05-06 09:08:35.417796",,/BSO-1
25188,"97450.171875
","2019-05-06 09:08:45.494129",,/BSO-1
25190,"97450.140625
","2019-05-06 09:08:55.601587",,/BSO-1
25192,"97448.085938
","2019-05-06 09:09:05.659266",,/BSO-1
25194,"97447.359375
","2019-05-06 09:09:15.732882",,/BSO-1
25196,"97447.343750
","2019-05-06 09:09:25.815387",,/BSO-1
25198,"97448.804688
","2019-05-06 09:09:35.884945",,/BSO-1
25200,"97448.562500
","2019-05-06 09:09:45.962861",,/BSO-1
25202,"97449.015625
","2019-05-06 09:09:55.001504",,/BSO-1
25204,"97448.984375
","2019-05-06 09:10:05.082443",,/BSO-1
25206,"97448.585938
","2019-05-06 09:10:15.210094",,/BSO-1
25208,"97448.726562
","2019-05-06 09:10:25.280109",,/BSO-1
25210,"97448.070312
","2019-05-06 09:10:35.408584",,/BSO-1
25212,"97447.695312
","2019-05-06 09:10:45.533559",,/BSO-1
25214,"97447.687500
","2019-05-06 09:10:55.642430",,/BSO-1
25216,"97446.453125
","2019-05-06 09:11:05.732779",,/BSO-1
25218,"97447.085938
","2019-05-06 09:11:16.024699",,/BSO-1
25220,"97449.312500
","2019-05-06 09:11:25.048753",,/BSO-1
25222,"97449.015625
","2019-05-06 09:11:35.150715",,/BSO-1
25224,"97448.796875
","2019-05-06 09:11:45.303993",,/BSO-1
25226,"97449.671875
","2019-05-06 09:11:55.443590",,/BSO-1
25228,"97448.281250
","2019-05-06 09:12:05.501864",,/BSO-1
25230,"97449.187500
","2019-05-06 09:12:15.570698",,/BSO-1
25232,"97448.671875
","2019-05-06 09:12:25.644699",,/BSO-1
25234,"97448.265625
","2019-05-06 09:12:35.735401",,/BSO-1
25236,"97448.953125
","2019-05-06 09:12:45.847778",,/BSO-1
25238,"97448.296875
","2019-05-06 09:12:56.057114",,/BSO-1
25240,"97449.093750
","2019-05-06 09:13:05.127067",,/BSO-1
25242,"97448.921875
","2019-05-06 09:13:15.228360",,/BSO-1
25244,"97447.531250
","2019-05-06 09:13:25.314629",,/BSO-1
25246,"97447.539062
","2019-05-06 09:13:35.371795",,/BSO-1
25248,"97447.789062
","2019-05-06 09:13:45.456907",,/BSO-1
25250,"97447.382812
","2019-05-06 09:13:55.529990",,/BSO-1
25252,"97450.328125
","2019-05-06 09:14:05.624889",,/BSO-1
25254,"97447.078125
","2019-05-06 09:14:15.689779",,/BSO-1
25256,"97448.328125
","2019-05-06 09:14:25.782697",,/BSO-1
25258,"97448.859375
","2019-05-06 09:14:35.890898",,/BSO-1
25260,"97449.054688
","2019-05-06 09:14:45.992764",,/BSO-1
25262,"97450.953125
","2019-05-06 09:14:55.062806",,/BSO-1
25264,"97452.039062
","2019-05-06 09:15:05.132255",,/BSO-1
25266,"97451.414062
","2019-05-06 09:15:15.238931",,/BSO-1
25268,"97453.046875
","2019-05-06 09:15:25.333497",,/BSO-1
25270,"97452.718750
","2019-05-06 09:15:35.410494",,/BSO-1
25272,"97451.554688
","2019-05-06 09:15:45.506189",,/BSO-1
25274,"97451.148438
","2019-05-06 09:15:55.609774",,/BSO-1
25276,"97453.875000
","2019-05-06 09:16:05.669987",,/BSO-1
25278,"97454.007812
","2019-05-06 09:16:15.732756",,/BSO-1
25280,"97454.742188
","2019-05-06 09:16:25.827153",,/BSO-1
25282,"97456.648438
","2019-05-06 09:16:35.913363",,/BSO-1
25284,"97456.335938
","2019-05-06 09:16:45.997178",,/BSO-1
25286,"97454.890625
","2019-05-06 09:16:55.029463",,/BSO-1
25288,"97453.335938
","2019-05-06 09:17:05.157403",,/BSO-1
25290,"97452.773438
","2019-05-06 09:17:15.249230",,/BSO-1
25292,"97454.812500
","2019-05-06 09:17:25.330965",,/BSO-1
25294,"97453.109375
","2019-05-06 09:17:35.425448",,/BSO-1
25296,"97453.132812
","2019-05-06 09:17:45.529176",,/BSO-1
25298,"97452.640625
","2019-05-06 09:17:55.605050",,/BSO-1
25300,"97453.296875
","2019-05-06 09:18:05.707827",,/BSO-1
25302,"97454.742188
","2019-05-06 09:18:15.791479",,/BSO-1
25304,"97451.875000
","2019-05-06 09:18:25.858067",,/BSO-1
25306,"97453.093750
","2019-05-06 09:18:35.962470",,/BSO-1
25308,"97451.898438
","2019-05-06 09:18:44.996697",,/BSO-1
25310,"97452.734375
","2019-05-06 09:18:55.060602",,/BSO-1
25312,"97451.226562
","2019-05-06 09:19:05.175474",,/BSO-1
25314,"97451.039062
","2019-05-06 09:19:15.262138",,/BSO-1
25316,"97452.875000
","2019-05-06 09:19:25.322439",,/BSO-1
25318,"97452.062500
","2019-05-06 09:19:35.398084",,/BSO-1
25320,"97451.328125
","2019-05-06 09:19:45.520488",,/BSO-1
25322,"97452.531250
","2019-05-06 09:19:55.611926",,/BSO-1
25324,"97450.601562
","2019-05-06 09:20:05.712607",,/BSO-1
25326,"97451.828125
","2019-05-06 09:20:15.781335",,/BSO-1
25328,"97452.257812
","2019-05-06 09:20:25.842080",,/BSO-1
25330,"97453.265625
","2019-05-06 09:20:35.946613",,/BSO-1
25332,"97452.609375
","2019-05-06 09:20:44.980203",,/BSO-1
25334,"97453.328125
","2019-05-06 09:20:55.060679",,/BSO-1
25336,"97453.484375
","2019-05-06 09:21:05.134137",,/BSO-1
25338,"97452.718750
","2019-05-06 09:21:15.223058",,/BSO-1
25340,"97452.898438
","2019-05-06 09:21:25.315638",,/BSO-1
25342,"97453.546875
","2019-05-06 09:21:35.394127",,/BSO-1
25344,"97454.296875
","2019-05-06 09:21:45.519929",,/BSO-1
25346,"97453.484375
","2019-05-06 09:21:55.592063",,/BSO-1
25348,"97454.421875
","2019-05-06 09:22:05.675778",,/BSO-1
25350,"97452.960938
","2019-05-06 09:22:15.771008",,/BSO-1
25352,"97453.867188
","2019-05-06 09:22:25.878369",,/BSO-1
25354,"97454.890625
","2019-05-06 09:22:36.008839",,/BSO-1
25356,"97453.109375
","2019-05-06 09:22:45.055333",,/BSO-1
25358,"97454.281250
","2019-05-06 09:22:55.125113",,/BSO-1
25360,"97455.906250
","2019-05-06 09:23:05.228315",,/BSO-1
25362,"97455.000000
","2019-05-06 09:23:15.350427",,/BSO-1
25364,"97455.382812
","2019-05-06 09:23:25.442097",,/BSO-1
25366,"97456.382812
","2019-05-06 09:23:35.571163",,/BSO-1
25368,"97455.078125
","2019-05-06 09:23:45.671602",,/BSO-1
25370,"97455.945312
","2019-05-06 09:23:55.769694",,/BSO-1
